"year","tag","num_questions","year_total"
2009,"mozilla",49,981124
2009,"graphic-effects",3,981124
2009,"dynamic-languages",47,981124
2009,"gridview-sorting",5,981124
2009,"wurfl",4,981124
2009,"httpcontext",66,981124
2009,"nested-repeater",6,981124
2009,"detours",8,981124
2009,"forwarding",21,981124
2009,"git-submodules",38,981124
2009,"excel-interop",13,981124
2009,"ora-01400",3,981124
2009,"linq-expressions",3,981124
2009,"bulk",27,981124
2009,"i2c",12,981124
2009,"sccm",1,981124
2009,"user-controls",867,981124
2009,"preprocessor-directive",6,981124
2009,"image-zoom",2,981124
2009,"quoting",15,981124
2009,"httpd.conf",34,981124
2009,"canvas",233,981124
2009,"stretch",25,981124
2009,"convex",2,981124
2009,"atlcom",3,981124
2009,"equals-operator",12,981124
2009,"ipad",2,981124
2009,"linker",479,981124
2009,"fuzzy-search",22,981124
2009,"bitblit",1,981124
2009,"treeviewitem",25,981124
2009,"printf",159,981124
2009,"maintenance",72,981124
2009,"asset-management",10,981124
2009,"openrowset",10,981124
2009,"dynamic-schema",1,981124
2009,"datagridviewtextboxcell",3,981124
2009,"pass-by-value",25,981124
2009,"tee",18,981124
2009,"cometd",8,981124
2009,"mtu",2,981124
2009,"dsoframer",4,981124
2009,"certificate-authority",12,981124
2009,"javax.imageio",20,981124
2009,"touchpad",6,981124
2009,"google-perftools",3,981124
2009,"myfaces",15,981124
2009,"flex3",644,981124
2009,"tokenize",68,981124
2009,"dynamic-scope",1,981124
2009,"production",44,981124
2009,"wcat",3,981124
2009,"revision-graph",2,981124
2009,"custom-url-protocol",2,981124
2009,"carriage-return",30,981124
2009,"application.cfc",16,981124
2009,"andand",3,981124
2009,"kernel-module",15,981124
2009,"regression",15,981124
2009,"isql",6,981124
2009,"web.xml",33,981124
2009,"starteam",17,981124
2009,"sftp",61,981124
2009,"query-builder",4,981124
2009,"urchin",2,981124
2009,"onmousemove",11,981124
2009,"python-unittest",9,981124
2009,"alsa",12,981124
2009,"autogrow",10,981124
2009,"extending-classes",1,981124
2009,"fcntl",6,981124
2009,"vcl",89,981124
2009,"heredoc",18,981124
2009,"esx",5,981124
2009,"ipsec",5,981124
2009,"viewusercontrol",7,981124
2009,"geolocation",156,981124
2009,"multiple-inheritance",73,981124
2009,"accelerometer",39,981124
2009,"propel",47,981124
2009,"system-font",2,981124
2009,"column-types",3,981124
2009,"multicore",117,981124
2009,"subsonic2.2",15,981124
2009,"darwin",6,981124
2009,"webhttpbinding",12,981124
2009,"saving-data",2,981124
2009,"ajax.request",1,981124
2009,"api",1056,981124
2009,"postmessage",13,981124
2009,"tfs-2008",2,981124
2009,"clr4.0",4,981124
2009,"cpu-registers",19,981124
2009,"svnsync",2,981124
2009,"webobjects",2,981124
2009,"masm32",6,981124
2009,"textfield",63,981124
2009,"connection",281,981124
2009,"rcp",45,981124
2009,"jit",67,981124
2009,"reverse-engineering",126,981124
2009,"working-copy",10,981124
2009,"event-routing",2,981124
2009,"gwt-hosted-mode",2,981124
2009,"wmd-editor",11,981124
2009,"app-engine-patch",8,981124
2009,"dbd",7,981124
2009,"unset",4,981124
2009,"appearance",12,981124
2009,"partial-ordering",3,981124
2009,"string-concatenation",36,981124
2009,"standards",221,981124
2009,"telnet",65,981124
2009,"collation",70,981124
2009,"messagebroker",5,981124
2009,"world-of-warcraft",7,981124
2009,"object-files",7,981124
2009,"regexbuddy",3,981124
2009,"android-testing",2,981124
2009,"tagged-pdf",2,981124
2009,"anti-cheat",3,981124
2009,"37-signals",3,981124
2009,"detailsview",53,981124
2009,"ups",7,981124
2009,"digest-authentication",5,981124
2009,"amazon",62,981124
2009,"jetty",132,981124
2009,"httpresponse",38,981124
2009,"libxml-ruby",9,981124
2009,"core-graphics",181,981124
2009,"nsscanner",1,981124
2009,"git-ls-tree",1,981124
2009,"timedelay",4,981124
2009,"qwidget",15,981124
2009,"synonym",17,981124
2009,"infinite-loop",38,981124
2009,"geo",8,981124
2009,"combobox",517,981124
2009,"telerik",169,981124
2009,"command-line-arguments",35,981124
2009,"flvplayback",17,981124
2009,"boost-iostreams",8,981124
2009,"win32exception",8,981124
2009,"rebol",73,981124
2009,"httpapplication",15,981124
2009,"wxpython",240,981124
2009,"audio-recording",27,981124
2009,"squeak",32,981124
2009,"mootools-events",3,981124
2009,"relative-url",6,981124
2009,"nosql",49,981124
2009,"javamail",63,981124
2009,"geometry",316,981124
2009,"pyserial",10,981124
2009,"integer-overflow",14,981124
2009,"qt-jambi",7,981124
2009,"embedded-linux",28,981124
2009,"google-contacts-api",5,981124
2009,"sungridengine",5,981124
2009,"target",44,981124
2009,"file-descriptor",19,981124
2009,"failover",33,981124
2009,"django-wsgi",3,981124
2009,"z-machine",1,981124
2009,"textarea",159,981124
2009,"crystal-reports",597,981124
2009,"motherboard",4,981124
2009,"focus",270,981124
2009,"cors",2,981124
2009,"azure-sql-database",22,981124
2009,"monomorphism",2,981124
2009,"jsplitpane",4,981124
2009,"kvm",7,981124
2009,"mvvm",623,981124
2009,"range",137,981124
2009,"php-extension",31,981124
2009,"varbinary",27,981124
2009,"hardware-acceleration",2,981124
2009,"pep8",8,981124
2009,"drupal-fields",2,981124
2009,"fat32",7,981124
2009,"imap",99,981124
2009,"virtual-inheritance",7,981124
2009,"printscreen",9,981124
2009,"grid-layout",9,981124
2009,"nstablecolumn",3,981124
2009,"menu",336,981124
2009,"ioc-container",130,981124
2009,"cffeed",3,981124
2009,"unsupervised-learning",2,981124
2009,"physical-design",3,981124
2009,"projectgen",1,981124
2009,"interaction",24,981124
2009,"touch",60,981124
2009,"rvalue-reference",3,981124
2009,"idocscript",1,981124
2009,"sql-insert",8,981124
2009,"rsa",108,981124
2009,"webkit",216,981124
2009,"microcoding",1,981124
2009,"space",18,981124
2009,"jeditable",33,981124
2009,"utf",11,981124
2009,"migratordotnet",2,981124
2009,"slf4j",13,981124
2009,"end-user",4,981124
2009,"wso2carbon",2,981124
2009,"grand-central-dispatch",10,981124
2009,"xlc",4,981124
2009,"xml-namespaces",61,981124
2009,"cocos2d-iphone",190,981124
2009,"random-access",12,981124
2009,"system.in",1,981124
2009,"embedded-jetty",11,981124
2009,"image-gallery",22,981124
2009,"two-way-binding",7,981124
2009,"tabcontainer",14,981124
2009,"dicom",9,981124
2009,"simple-html-dom",7,981124
2009,"android-camera-intent",1,981124
2009,"serialization",1051,981124
2009,"ssrs-2008",108,981124
2009,"textview",26,981124
2009,"avi",20,981124
2009,"lnk2019",5,981124
2009,"zebra-printers",8,981124
2009,"collada",12,981124
2009,"member-variables",3,981124
2009,"c++03",5,981124
2009,"ironpython-studio",7,981124
2009,"x509",20,981124
2009,"projectlocker",1,981124
2009,"sio2",1,981124
2009,"al.exe",2,981124
2009,"metric",2,981124
2009,"connect",25,981124
2009,"graffiticms",2,981124
2009,"google-data-api",8,981124
2009,"primary-interop-assembly",3,981124
2009,"alm",5,981124
2009,"prototype-oriented",1,981124
2009,"boost-propertytree",2,981124
2009,"live-video",2,981124
2009,"posterous",1,981124
2009,"webusercontrol",3,981124
2009,"django-mailer",3,981124
2009,"saxparser",4,981124
2009,"system-integration",1,981124
2009,"bluecloth",2,981124
2009,"rrd",1,981124
2009,"sapb1",2,981124
2009,"observers",2,981124
2009,"asp.net-authorization",2,981124
2009,"django-syndication",3,981124
2009,"webfocus",1,981124
2009,"guard",2,981124
2009,"python-packaging",2,981124
2009,"disclosure",3,981124
2009,"backcolor",7,981124
2009,"messagewindow",2,981124
2009,"affinity",11,981124
2009,"grasp",1,981124
2009,"yank",2,981124
2009,"openoffice-calc",5,981124
2009,"predict",2,981124
2009,"named-routing",2,981124
2009,"jtidy",6,981124
2009,"icustomtypedescriptor",2,981124
2009,"document-conversion",1,981124
2009,"twitter-oauth",2,981124
2009,"doh",3,981124
2009,"currencymanager",1,981124
2009,"hfs",2,981124
2009,"pagefunction",2,981124
2009,"xmla",2,981124
2009,"mxmlc",24,981124
2009,"dde",11,981124
2009,"zenity",3,981124
2009,"trim",37,981124
2009,"color-profile",3,981124
2009,"community-server",11,981124
2009,"controls",800,981124
2009,"inflection",4,981124
2009,"css-hack",7,981124
2009,"countdownlatch",3,981124
2009,"livechat",5,981124
2009,"connectivity",17,981124
2009,"command",202,981124
2009,"xmlbeans",11,981124
2009,"tesselation",6,981124
2009,"self-hosting",6,981124
2009,"ipc",180,981124
2009,"video",607,981124
2009,"3d-rendering",2,981124
2009,"currentuiculture",4,981124
2009,"jersey",37,981124
2009,"seam-conversation",2,981124
2009,"eclipse-jet",1,981124
2009,"anonymous-users",8,981124
2009,"jquery-ui-sortable",102,981124
2009,"calculated-field",1,981124
2009,"memory-corruption",8,981124
2009,"cryptography",337,981124
2009,"script-fu",5,981124
2009,"background-color",43,981124
2009,"listbox",489,981124
2009,"jfreechart",56,981124
2009,"jqgrid",198,981124
2009,"subtree",8,981124
2009,"aquamacs",4,981124
2009,"rsl",11,981124
2009,"unsigned",39,981124
2009,"oop",2230,981124
2009,"strtok",10,981124
2009,"texttemplate",3,981124
2009,"http-status-code-403",21,981124
2009,"xml-signature",10,981124
2009,"tcplistener",26,981124
2009,"smlnj",16,981124
2009,"desktop-application",122,981124
2009,"dynamic-compilation",10,981124
2009,"joomla-sef-urls",6,981124
2009,"onlinebanking",5,981124
2009,"peripherals",4,981124
2009,"ocaml",119,981124
2009,"application-state",5,981124
2009,"upsert",14,981124
2009,"numeric-limits",3,981124
2009,"icc",6,981124
2009,"syntax",756,981124
2009,"projects",61,981124
2009,"qwebelement",4,981124
2009,"sensor",11,981124
2009,"convolution",8,981124
2009,"ostream",10,981124
2009,"modularization",6,981124
2009,"hashchange",8,981124
2009,"cassandra",13,981124
2009,"convention",12,981124
2009,"silent",5,981124
2009,"qtreeview",8,981124
2009,"jar",373,981124
2009,"bison",86,981124
2009,"sign",17,981124
2009,"regions",6,981124
2009,"integrated-security",8,981124
2009,"jsf-2",3,981124
2009,"zoom",79,981124
2009,"postbackurl",4,981124
2009,"auditing",20,981124
2009,"custom-attributes",38,981124
2009,"screen-readers",15,981124
2009,"ondemand",6,981124
2009,"report",169,981124
2009,"surefire",12,981124
2009,"ldif",3,981124
2009,"nose",17,981124
2009,"epoll",10,981124
2009,"friendly-url",107,981124
2009,"presentation",21,981124
2009,"underline",13,981124
2009,"windows-firewall",5,981124
2009,"rails-migrations",9,981124
2009,"task-parallel-library",8,981124
2009,"qheaderview",2,981124
2009,"linked-tables",4,981124
2009,"maintenance-plan",9,981124
2009,"mongrel",43,981124
2009,"reportviewer",133,981124
2009,"codepages",26,981124
2009,"password-policy",2,981124
2009,"credits",2,981124
2009,"c++-concepts",9,981124
2009,"fseek",8,981124
2009,"blitz3d",1,981124
2009,"ucs2",5,981124
2009,"tracemonkey",2,981124
2009,"pbx",5,981124
2009,"url-redirection",3,981124
2009,"belongs-to",13,981124
2009,"flowpanel",3,981124
2009,"wikipedia-api",10,981124
2009,"textcolor",3,981124
2009,"datahistory",2,981124
2009,"thread-priority",7,981124
2009,"mod-ldap",1,981124
2009,"android-settings",1,981124
2009,"system.xml",3,981124
2009,"jboss-messaging",3,981124
2009,"sigterm",6,981124
2009,"drop-shadow",1,981124
2009,"adoconnection",3,981124
2009,"smoke-testing",6,981124
2009,"column-sizing",2,981124
2009,"unshelve",1,981124
2009,"objective-j",7,981124
2009,"system.web.ui.webcontrols",2,981124
2009,"code-signing-certificate",3,981124
2009,"headless",11,981124
2009,"reloading",4,981124
2009,"qvariant",4,981124
2009,"myob",4,981124
2009,"file-not-found",10,981124
2009,"date-comparison",7,981124
2009,"bug-reporting",5,981124
2009,"android-dialog",5,981124
2009,"ghostdoc",3,981124
2009,"square-bracket",3,981124
2009,"transmitfile",6,981124
2009,"atlassprites",2,981124
2009,"consumer",1,981124
2009,"afx",3,981124
2009,"ole-automation",5,981124
2009,"unordered",3,981124
2009,"google-maps-urls",1,981124
2009,"google-cloud-platform",2,981124
2009,"authenticode",9,981124
2009,"big5",3,981124
2009,"data-quality",1,981124
2009,"helpfile",3,981124
2009,"django-treebeard",1,981124
2009,"pci-dss",17,981124
2009,"reinstall",3,981124
2009,"mesh-network",1,981124
2009,"respond-to",1,981124
2009,"var-dump",4,981124
2009,"autolayout",2,981124
2009,"inspection",8,981124
2009,"varying",2,981124
2009,"portalsitemapprovider",4,981124
2009,"binary-operators",4,981124
2009,"contextroot",1,981124
2009,"sn.exe",6,981124
2009,"demangler",1,981124
2009,"hateoas",6,981124
2009,"mpf",1,981124
2009,"vim-plugin",1,981124
2009,"reference-application",2,981124
2009,"worker-thread",5,981124
2009,"exception-safe",1,981124
2009,".net-core",1,981124
2009,"lattice",4,981124
2009,"magnetometer",4,981124
2009,"buildaction",3,981124
2009,"svd",5,981124
2009,"gradle",7,981124
2009,"sqldbtype",3,981124
2009,"win32-process",6,981124
2009,"spring-test",7,981124
2009,"morphic",2,981124
2009,"webaddress",3,981124
2009,"logparser",10,981124
2009,"drupal-search",2,981124
2009,"flex-builder-3",9,981124
2009,"pardiso",2,981124
2009,"jruby-rack",1,981124
2009,"faceted-search",5,981124
2009,"navigateurl",6,981124
2009,"url-parameters",7,981124
2009,"vim-registers",2,981124
2009,"usbserial",6,981124
2009,"kawa",1,981124
2009,"class-constants",2,981124
2009,"directinput",5,981124
2009,"finalbuilder",7,981124
2009,"maven-scm",11,981124
2009,"rodbc",2,981124
2009,"tf-idf",5,981124
2009,"pathing",3,981124
2009,"toolbars",3,981124
2009,"const-cast",4,981124
2009,"verysleepy",2,981124
2009,"recursive-datastructures",5,981124
2009,"3dsmax",8,981124
2009,"machinekey",5,981124
2009,"acceleration",5,981124
2009,"qt4dotnet",2,981124
2009,"expression-encoder-sdk",2,981124
2009,"soundchannel",1,981124
2009,"first-class-functions",3,981124
2009,"longest-prefix",2,981124
2009,"event-sourcing",1,981124
2009,"game-maker-language",1,981124
2009,"bag",3,981124
2009,"swapfile",4,981124
2009,"time-and-attendance",1,981124
2009,"article",8,981124
2009,"sata",2,981124
2009,"popup-balloons",6,981124
2009,"non-recursive",3,981124
2009,"spring-ldap",2,981124
2009,"woodstock",4,981124
2009,"ecmascript-5",7,981124
2009,"dita",2,981124
2009,"jfeed",1,981124
2009,"ocracoke",2,981124
2009,"private-methods",3,981124
2009,"izpack",3,981124
2009,"function-coverage",1,981124
2009,"avaloq-script",2,981124
2009,"cabwiz",2,981124
2009,"android-image",2,981124
2009,"surface",7,981124
2009,"relaunch",2,981124
2009,"appfuse",8,981124
2009,"xp-theme",2,981124
2009,"kqueue",3,981124
2009,"fastcall",1,981124
2009,"clickable",3,981124
2009,"launch-condition",1,981124
2009,"commerceserver2007",6,981124
2009,"tycho",2,981124
2009,"subgraph",2,981124
2009,"string-substitution",2,981124
2009,"stackexchange-api",1,981124
2009,"adaboost",1,981124
2009,"y86",3,981124
2009,"ownership-semantics",2,981124
2009,"smalldatetime",8,981124
2009,"ras",3,981124
2009,"mercurial-hook",3,981124
2009,"rexec",2,981124
2009,"tig",1,981124
2009,"jsr330",1,981124
2009,"browser-support",1,981124
2009,"character-replacement",1,981124
2009,"id3-tag",1,981124
2009,"metric-fu",1,981124
2009,"serviceloader",1,981124
2009,"paul-graham",1,981124
2009,"apache-forrest",2,981124
2009,"blobstorage",3,981124
2009,"indy10",1,981124
2009,"pyrex",1,981124
2009,"ffserver",1,981124
2009,"meta-title",1,981124
2009,"exiv2",2,981124
2009,"drupal-roles",1,981124
2009,"drupal-ctools",1,981124
2009,"mono.addins",1,981124
2009,"reorganize",1,981124
2009,"renice",2,981124
2009,"mysql-error-1214",2,981124
2009,"compositing",3,981124
2009,"zen-cart",2,981124
2009,"factor-lang",2,981124
2009,"mtlm",1,981124
2009,"nav",1,981124
2009,"timestamping",1,981124
2009,"administrator",7,981124
2009,"fpdi",4,981124
2009,"industrial",1,981124
2009,"datascroller",1,981124
2009,"ctp-file",1,981124
2009,"autocompletetextview",2,981124
2009,"memcmp",1,981124
2009,"bsddb",2,981124
2009,"sqlbuddy",2,981124
2009,"transitivity",1,981124
2009,"treepanel",2,981124
2009,"class-constructors",1,981124
2009,"data-comparison",1,981124
2009,"dynamics-crm-2011",1,981124
2009,"embeddable",1,981124
2009,"anpr",1,981124
2009,"git-subrepo",1,981124
2009,"scala-ide",1,981124
2009,"data-cleaning",1,981124
2009,"nla",1,981124
2009,"securid",1,981124
2009,"module-pattern",1,981124
2009,"android-mms",1,981124
2009,"dwr",29,981124
2009,"selectedindexchanged",11,981124
2009,"workflow-activity",23,981124
2009,"freetype",10,981124
2009,"django-imagekit",6,981124
2009,"python-2.1",1,981124
2009,"usability",177,981124
2009,"listener",67,981124
2009,"css-frameworks",12,981124
2009,"weborb",20,981124
2009,"caching-proxy",2,981124
2009,"gpgme",4,981124
2009,"gd2",4,981124
2009,"dynamic-function",2,981124
2009,"cms-migration",1,981124
2009,"jpopupmenu",5,981124
2009,"rollout",1,981124
2009,"scribd",3,981124
2009,"package-structuring",1,981124
2009,"web-slice",1,981124
2009,"xmlrpcclient",2,981124
2009,"getresponsestream",1,981124
2009,"google-weather-api",1,981124
2009,"listproperty",2,981124
2009,"vendors",5,981124
2009,"gtktextview",1,981124
2009,"fizzbuzz",1,981124
2009,"r2html",1,981124
2009,"deviceiocontrol",1,981124
2009,"nscell",2,981124
2009,"ibm-connections",1,981124
2009,"mov",1,981124
2009,"sigma-grid-control",1,981124
2009,"brython",1,981124
2009,"refer",2,981124
2009,"wh-keyboard-ll",1,981124
2009,"trusted-timestamp",6,981124
2009,"xt",2,981124
2009,"divx",2,981124
2009,"disconnection",1,981124
2009,"mozmill",1,981124
2009,"data-stream",1,981124
2009,"opengl-3",1,981124
2009,"file-comparison",2,981124
2009,"spring-dm",1,981124
2009,"global-hotkey",1,981124
2009,"stencil-buffer",1,981124
2009,"pick",2,981124
2009,"drupal-templates",1,981124
2009,"rmo-programming",1,981124
2009,"safe-publication",1,981124
2009,"ieframe.dll",1,981124
2009,"z39.50",1,981124
2009,"net.p2p",1,981124
2009,"dithering",2,981124
2009,"initializing",2,981124
2009,"openser",1,981124
2009,"pester",1,981124
2009,"root-node",1,981124
2009,"glrotate",1,981124
2009,"local-security-authority",1,981124
2009,"microsoft-glee",1,981124
2009,"dcm4che",1,981124
2009,"modality",1,981124
2009,"runtime-type",1,981124
2009,"filereferencelist",2,981124
2009,"momentum",1,981124
2009,"git-stage",1,981124
2009,"genexus",1,981124
2009,"pyenchant",1,981124
2009,"updatebatchsize",1,981124
2009,"inetaddress",1,981124
2009,"llvm-ir",1,981124
2009,"resque",1,981124
2009,"php-include",1,981124
2009,"fastzip",2,981124
2009,"syck",1,981124
2009,"libmysql",1,981124
2009,"case-sensitive-database",1,981124
2009,"osx-leopard",61,981124
2009,"mysql-error-1267",5,981124
2009,"complete",13,981124
2009,"elevation",5,981124
2009,"virtual-machine",67,981124
2009,"liskov-substitution-principle",8,981124
2009,"event-log",71,981124
2009,"gps",152,981124
2009,"multipage",4,981124
2009,"hmvc",2,981124
2009,"django-templates",314,981124
2009,"servletconfig",5,981124
2009,"overlay",92,981124
2009,"link-to-remote",9,981124
2009,"poe",6,981124
2009,"favicon",38,981124
2009,"help-system",2,981124
2009,"nativewindow",2,981124
2009,"marquee",18,981124
2009,"textselection",3,981124
2009,"redo-logs",2,981124
2009,"viewmodel",78,981124
2009,"subprocess",120,981124
2009,"xunit.net",28,981124
2009,"mobile-country-code",1,981124
2009,"lowpro",3,981124
2009,"tortoisegit",20,981124
2009,"installation",1221,981124
2009,"build-process",467,981124
2009,"dblinq",10,981124
2009,"powerpc",25,981124
2009,"website-deployment",1,981124
2009,"minicpan",1,981124
2009,"copy-item",4,981124
2009,"flowchart",18,981124
2009,"htmlcontrols",2,981124
2009,"string.format",23,981124
2009,"put",14,981124
2009,"nosetests",11,981124
2009,"air",516,981124
2009,"modified-preorder-tree-t",2,981124
2009,"context-free-grammar",27,981124
2009,"python-2.x",24,981124
2009,"exim",6,981124
2009,"tikz",3,981124
2009,"passthru",4,981124
2009,"plural",3,981124
2009,"derby",43,981124
2009,"unauthorized",15,981124
2009,"edi",26,981124
2009,"postmortem-debugging",7,981124
2009,"lavalamp",2,981124
2009,"vbulletin",14,981124
2009,"git-show",2,981124
2009,"indexed-view",19,981124
2009,"command-line-interface",50,981124
2009,"query-string",188,981124
2009,"datamodel",23,981124
2009,"log-shipping",4,981124
2009,"processing-instruction",3,981124
2009,"normal-distribution",6,981124
2009,"dos",119,981124
2009,"aspwizard",4,981124
2009,"console2",1,981124
2009,"ibm-rad",5,981124
2009,"wsdl.exe",8,981124
2009,"promoting",2,981124
2009,"zend-cache",3,981124
2009,"login",400,981124
2009,"datetime-conversion",1,981124
2009,"url",1001,981124
2009,"sum",109,981124
2009,"c64",4,981124
2009,"argument-passing",39,981124
2009,"php-parse-error",2,981124
2009,"live-cd",3,981124
2009,"ownerdrawn",19,981124
2009,"audio-player",11,981124
2009,"autostart",10,981124
2009,"par",10,981124
2009,"modified-date",2,981124
2009,"installation-package",2,981124
2009,"hibernate-search",21,981124
2009,"hp-ux",23,981124
2009,"ora-01722",11,981124
2009,"information-extraction",6,981124
2009,"blend",30,981124
2009,"typeloadexception",2,981124
2009,"triangular",3,981124
2009,"maintenance-mode",2,981124
2009,"atom-feed",74,981124
2009,"logfiles",14,981124
2009,"visibility",97,981124
2009,"class-hierarchy",16,981124
2009,"snapshot-isolation",3,981124
2009,"fftw",7,981124
2009,"firewall",69,981124
2009,"audit",48,981124
2009,"atomic",59,981124
2009,"precompiled-headers",31,981124
2009,"finally",15,981124
2009,"accessor",31,981124
2009,"ora-00900",8,981124
2009,"msvcr90.dll",2,981124
2009,"nmock",10,981124
2009,"weblogic9.x",8,981124
2009,"ssl-security",4,981124
2009,"scilab",3,981124
2009,"poker",12,981124
2009,"strftime",11,981124
2009,"xpsviewer",4,981124
2009,"computer-forensics",3,981124
2009,"process-control",3,981124
2009,"invitation",5,981124
2009,"xamlpad",5,981124
2009,"app-offline.htm",5,981124
2009,"bcmath",4,981124
2009,"trixbox",1,981124
2009,"nssound",3,981124
2009,"cfstoredproc",1,981124
2009,"functional-specifications",1,981124
2009,"application-error",6,981124
2009,"computer-name",2,981124
2009,"build.xml",8,981124
2009,"convert-tz",2,981124
2009,"argument-error",1,981124
2009,"wmode",13,981124
2009,"searchlogic",11,981124
2009,"guard-clause",5,981124
2009,"openlaszlo",9,981124
2009,"jspinclude",8,981124
2009,"hbm2java",3,981124
2009,"asf",4,981124
2009,"uitoolbaritem",1,981124
2009,"wmi-query",11,981124
2009,"building",10,981124
2009,"character-set",3,981124
2009,"mysql.sock",1,981124
2009,"type-equivalence",4,981124
2009,"jdesktoppane",3,981124
2009,"ropes",4,981124
2009,"ogc",3,981124
2009,"scmbug",1,981124
2009,"pico",1,981124
2009,"makefile-project",2,981124
2009,"timed",1,981124
2009,"mpmediaquery",2,981124
2009,"html4",4,981124
2009,"extranet",3,981124
2009,"execvp",3,981124
2009,"invocation",7,981124
2009,"gml",1,981124
2009,"gambas",1,981124
2009,"openmq",1,981124
2009,"control-array",2,981124
2009,"nsexception",1,981124
2009,"tlv",1,981124
2009,"stateful-session-bean",2,981124
2009,"gource",2,981124
2009,"sony",5,981124
2009,"excel-2010",2,981124
2009,"beep",10,981124
2009,"vote-up-buttons",1,981124
2009,"sqlresultsetmapping",1,981124
2009,"time-format",6,981124
2009,"microsoft.ink",2,981124
2009,"web-developer-toolbar",4,981124
2009,"blat",4,981124
2009,"throwable",4,981124
2009,"object-role-modeling",2,981124
2009,"symantec",1,981124
2009,"webmin",1,981124
2009,"asciidoc",1,981124
2009,"safe-browsing",1,981124
2009,"xfdf",1,981124
2009,"language-history",5,981124
2009,"bit-depth",1,981124
2009,"frp",2,981124
2009,"enunciate",2,981124
2009,"py-appscript",6,981124
2009,"recursive-cte",1,981124
2009,"hardware-traps",1,981124
2009,"parity",2,981124
2009,"jalopy",1,981124
2009,"attributeusage",1,981124
2009,"eofexception",2,981124
2009,"simplexmlrpcserver",2,981124
2009,"unique-ptr",2,981124
2009,"interopservices",1,981124
2009,"document-based-database",1,981124
2009,"fluid-dynamics",1,981124
2009,"slackware",1,981124
2009,"text-analysis",4,981124
2009,"user-forums",2,981124
2009,"srvany",1,981124
2009,"onactionexecuted",1,981124
2009,"sortable-tables",1,981124
2009,"database-template",2,981124
2009,"xpand",1,981124
2009,"web-extensibility",2,981124
2009,"slk",2,981124
2009,"rational-performance-test",1,981124
2009,"tinypg",1,981124
2009,"nstoolbaritem",1,981124
2009,"ispc",1,981124
2009,"setattr",4,981124
2009,"exception-specification",4,981124
2009,"rightbarbuttonitem",2,981124
2009,"edirectory",3,981124
2009,"mapper",1,981124
2009,"activity-lifecycle",2,981124
2009,"server-administration",2,981124
2009,"gridify",1,981124
2009,"hidden-variables",2,981124
2009,"sql-server-2017",1,981124
2009,"tagged-corpus",1,981124
2009,"video-embedding",2,981124
2009,"gud",1,981124
2009,"phptal",3,981124
2009,"maven-cargo",3,981124
2009,"system.data.datatable",1,981124
2009,"removeall",1,981124
2009,"catalina.out",1,981124
2009,"beforenavigate2",1,981124
2009,"security-zone",1,981124
2009,"lifted-operators",1,981124
2009,"email-forwarding",1,981124
2009,"log-files",1,981124
2009,"framework-design",1,981124
2009,"server-variables",1,981124
2009,"fieldofview",1,981124
2009,"tiger",1,981124
2009,"auto-registration",1,981124
2009,"asp.net-mvc-validation",2,981124
2009,"effect-systems",1,981124
2009,"smartphone",26,981124
2009,"linked-server",61,981124
2009,"string-formatting",94,981124
2009,"stack",214,981124
2009,"drawable",9,981124
2009,"path-finding",23,981124
2009,"source-code-protection",12,981124
2009,"syndicationfeed",2,981124
2009,"robot",16,981124
2009,"alphametic-question",1,981124
2009,"wysiwyg",124,981124
2009,"numeric-textbox",2,981124
2009,"idisposable",129,981124
2009,"return-value",142,981124
2009,"reverse-proxy",44,981124
2009,"xml-simple",9,981124
2009,"procedural-programming",18,981124
2009,"w3c",70,981124
2009,"key-value",45,981124
2009,"hyperref",8,981124
2009,"boxing",27,981124
2009,".net",23047,981124
2009,"design-principles",17,981124
2009,"xps",42,981124
2009,"liquid-layout",7,981124
2009,"serial-number",11,981124
2009,"3d-reconstruction",2,981124
2009,"sql-injection",121,981124
2009,"internet-options",1,981124
2009,"masstransit",6,981124
2009,"horizontallist",6,981124
2009,"javax.comm",5,981124
2009,"mod-jk",18,981124
2009,"sitemesh",12,981124
2009,"fasm",3,981124
2009,"single-instance",14,981124
2009,"django-models",635,981124
2009,"crontrigger",4,981124
2009,"ldap",283,981124
2009,"datacontract",52,981124
2009,"mysql-management",23,981124
2009,"changelist",4,981124
2009,"zend-log",3,981124
2009,"previous-installation",1,981124
2009,"activesync",15,981124
2009,"deprecated",62,981124
2009,"branding",14,981124
2009,"managed-jscript",2,981124
2009,"time-measurement",1,981124
2009,"fltk",4,981124
2009,"frequency-analysis",2,981124
2009,"keyboard-events",41,981124
2009,"activator",15,981124
2009,"implicit-cast",11,981124
2009,"unpivot",7,981124
2009,"imageicon",2,981124
2009,"pack",12,981124
2009,"vici",3,981124
2009,"tweener",1,981124
2009,"dijit.form",5,981124
2009,"gaia",2,981124
2009,"glossary",5,981124
2009,"trialware",12,981124
2009,"description-logic",3,981124
2009,"selectoneradio",1,981124
2009,"ioerror",6,981124
2009,"yield-return",10,981124
2009,"syndication-feed",14,981124
2009,"spoof",1,981124
2009,"asp.net-mvc-ajax",7,981124
2009,"temporary-objects",3,981124
2009,"blurry",2,981124
2009,"ora-01045",1,981124
2009,"isnullorempty",2,981124
2009,"alternating",2,981124
2009,"touchesbegan",1,981124
2009,"hibernate3",2,981124
2009,"jama",4,981124
2009,"drb",4,981124
2009,"chroot",6,981124
2009,"smp",12,981124
2009,"resource-cleanup",4,981124
